"","Site_ID","Date","Site_Subplot","Type","HoboName","Temp","Min","Max","Median","CV","Range","Subplot","LoggerID","TRT","Age","Day","Heatdome","tmeanC","tminC","tmaxC","RangeR","MeanOffset","MinOffset","MaxOffset","RangeOffset"
"586","N1-13",2021-06-26,"N1-13_E","Air","9784518.csv",21.80225,16.141,27.862,22.191,20.7883058576633,11.721,"E","9784518","CON",85,26,1,26.4,16.95,35.85,18.9,4.59775,0.809000000000001,7.988,7.179
"587","N1-13",2021-06-13,"N1-13_E","Air","9784518.csv",14.4768333333333,13.75,15.378,14.4215,4.00363252856844,1.628,"E","9784518","CON",85,13,0,12.35,8.15,16.55,8.4,-2.12683333333333,-5.6,1.172,6.772
"588","N1-13",2021-06-14,"N1-13_E","Air","9784518.csv",14.6486666666667,12.594,17.094,13.99,11.5122977025593,4.5,"E","9784518","CON",85,14,0,14.55,9.55,19.55,10,-0.0986666666666665,-3.044,2.456,5.5
"589","N1-13",2021-06-15,"N1-13_E","Air","9784518.csv",13.85,11.819,16.332,13.7495,10.1751034834167,4.513,"E","9784518","CON",85,15,0,13.45,8.45,18.45,10,-0.4,-3.369,2.118,5.487
"590","N1-13",2021-06-16,"N1-13_E","Air","9784518.csv",14.8745,11.236,18.711,14.3715,17.4003471418383,7.475,"E","9784518","CON",85,16,0,14.35,6.15,22.55,16.4,-0.5245,-5.086,3.839,8.925
"591","N1-13",2021-06-17,"N1-13_E","Air","9784518.csv",14.7384166666667,11.431,18.426,14.613,17.6366377753257,6.995,"E","9784518","CON",85,17,0,14.8,6.95,22.65,15.7,0.0615833333333349,-4.481,4.224,8.705
"592","N1-13",2021-06-18,"N1-13_E","Air","9784518.csv",14.3485,13.365,15.664,14.2295,5.11531142728338,2.299,"E","9784518","CON",85,18,0,12.75,5.45,20.05,14.6,-1.5985,-7.915,4.386,12.301
"593","N1-13",2021-06-19,"N1-13_E","Air","9784518.csv",14.338,12.69,16.903,14.182,10.1480839085464,4.213,"E","9784518","CON",85,19,0,14.6,8.35,20.85,12.5,0.262,-4.34,3.947,8.287
"594","N1-13",2021-06-20,"N1-13_E","Air","9784518.csv",16.5248333333333,13.076,20.043,16.57,16.1331574879997,6.967,"E","9784518","CON",85,20,0,20.1,11.35,28.85,17.5,3.57516666666667,-1.726,8.807,10.533
"595","N1-13",2021-06-12,"N1-13_S","Air","9768700.csv",13.9629166666667,10.161,18.901,14.277,23.2937077085013,8.74,"S","9768700","CON",85,12,0,14.85,8.15,21.55,13.4,0.887083333333333,-2.011,2.649,4.66
"596","N1-13",2021-06-13,"N1-13_S","Air","9768700.csv",14.46875,13.75,15.378,14.469,4.00652753843493,1.628,"S","9768700","CON",85,13,0,12.35,8.15,16.55,8.4,-2.11875,-5.6,1.172,6.772
"597","N1-13",2021-06-14,"N1-13_S","Air","9768700.csv",14.5608333333333,12.497,17.094,13.894,11.2789561359341,4.597,"S","9768700","CON",85,14,0,14.55,9.55,19.55,10,-0.0108333333333324,-2.947,2.456,5.403
"598","N1-13",2021-06-02,"N1-13_S","Air","9768700.csv",16.3655833333333,12.304,20.424,15.521,17.2727583093998,8.12,"S","9768700","CON",85,2,0,17.3,11.15,23.45,12.3,0.934416666666667,-1.154,3.026,4.18
"599","N1-13",2021-06-03,"N1-13_S","Air","9768700.csv",13.8198333333333,11.819,15.091,14.134,7.32818580585713,3.272,"S","9768700","CON",85,3,0,12.25,5.35,19.15,13.8,-1.56983333333333,-6.469,4.059,10.528
"600","N1-13",2021-06-04,"N1-13_S","Air","9768700.csv",13.4240833333333,8.581,17.665,13.5095,23.7421400783168,9.084,"S","9768700","CON",85,4,0,13.75,7.85,19.65,11.8,0.325916666666666,-0.731,1.985,2.716
"601","N1-13",2021-06-18,"N1-13_S","Air","9768700.csv",14.3645,13.461,15.76,14.2295,5.24514241033703,2.299,"S","9768700","CON",85,18,0,12.75,5.45,20.05,14.6,-1.6145,-8.011,4.29,12.301
"602","N1-13",2021-06-06,"N1-13_S","Air","9768700.csv",9.65108333333333,8.879,10.748,9.5215,7.60471630294611,1.869,"S","9768700","CON",85,6,0,9.75,5.95,13.55,7.6,0.0989166666666677,-2.929,2.802,5.731
"603","N1-13",2021-06-07,"N1-13_S","Air","9768700.csv",9.91091666666667,7.381,12.787,9.421,19.0442630345223,5.406,"S","9768700","CON",85,7,0,10.45,5.65,15.25,9.6,0.539083333333332,-1.731,2.463,4.194
"604","N1-13",2021-06-03,"N1-13_E","Air","9784518.csv",13.8115833333333,11.722,15.091,14.23,7.56079754938044,3.369,"E","9784518","CON",85,3,0,12.25,5.35,19.15,13.8,-1.56158333333333,-6.372,4.059,10.431
"605","N1-13",2021-06-09,"N1-13_S","Air","9768700.csv",11.0155,7.079,15.664,10.989,30.2167719791617,8.585,"S","9768700","CON",85,9,0,10.25,3.15,17.35,14.2,-0.765499999999999,-3.929,1.686,5.615
"606","N1-13",2021-06-10,"N1-13_S","Air","9768700.csv",11.77725,8.879,15.855,11.5765,21.9558370251451,6.976,"S","9768700","CON",85,10,0,12.1,6.85,17.35,10.5,0.322749999999999,-2.029,1.495,3.524
"607","N1-13",2021-06-11,"N1-13_S","Air","9768700.csv",11.3558333333333,10.455,13.076,11.1385,7.37452168893247,2.621,"S","9768700","CON",85,11,0,12,8.15,15.85,7.7,0.644166666666667,-2.305,2.774,5.079
"608","N1-13",2021-06-07,"N1-13_E","Air","9784518.csv",10.1228333333333,7.481,13.076,9.6185,19.6590353661166,5.595,"E","9784518","CON",85,7,0,10.45,5.65,15.25,9.6,0.327166666666667,-1.831,2.174,4.005
"609","N1-13",2021-06-08,"N1-13_E","Air","9784518.csv",11.0486666666667,7.582,14.9,10.791,25.8863553646105,7.318,"E","9784518","CON",85,8,0,10.5,3.65,17.35,13.7,-0.548666666666666,-3.932,2.45,6.382
"610","N1-13",2021-06-09,"N1-13_E","Air","9784518.csv",11.0195,7.179,15.091,11.0375,28.1673920352297,7.912,"E","9784518","CON",85,9,0,10.25,3.15,17.35,14.2,-0.769500000000001,-4.029,2.259,6.288
"611","N1-13",2021-06-15,"N1-13_S","Air","9768700.csv",13.8658333333333,11.722,16.427,13.7015,10.5617391645295,4.705,"S","9768700","CON",85,15,0,13.45,8.45,18.45,10,-0.415833333333333,-3.272,2.023,5.295
"612","N1-13",2021-06-16,"N1-13_S","Air","9768700.csv",14.8979166666667,11.139,18.806,14.3235,17.9944645751627,7.667,"S","9768700","CON",85,16,0,14.35,6.15,22.55,16.4,-0.547916666666667,-4.989,3.744,8.733
"613","N1-13",2021-06-17,"N1-13_S","Air","9768700.csv",14.6565833333333,11.139,18.521,14.517,19.3176292989724,7.382,"S","9768700","CON",85,17,0,14.8,6.95,22.65,15.7,0.143416666666667,-4.189,4.129,8.318
"614","N1-13",2021-06-30,"N1-13_S","Air","9768700.csv",17.46625,16.046,19.377,16.9985,6.86913630402191,3.331,"S","9768700","CON",85,30,0,15.9,11.55,20.25,8.7,-1.56625,-4.496,0.873000000000001,5.369
"615","N1-13",2021-06-01,"N1-13_E","Air","9784518.csv",18.80125,13.269,25.125,17.9975,23.5896311493304,11.856,"E","9784518","CON",85,1,0,20.25,10.55,29.95,19.4,1.44875,-2.719,4.825,7.544
"616","N1-13",2021-06-02,"N1-13_E","Air","9784518.csv",16.374,12.304,20.234,15.616,16.256614130421,7.93,"E","9784518","CON",85,2,0,17.3,11.15,23.45,12.3,0.926000000000002,-1.154,3.216,4.37
"617","N1-13",2021-06-20,"N1-13_S","Air","9768700.csv",16.5805833333333,13.076,20.424,16.5225,16.3071705828559,7.348,"S","9768700","CON",85,20,0,20.1,11.35,28.85,17.5,3.51941666666667,-1.726,8.426,10.152
"618","N1-13",2021-06-04,"N1-13_E","Air","9784518.csv",13.4015,8.68,17.284,13.654,22.7265439346459,8.604,"E","9784518","CON",85,4,0,13.75,7.85,19.65,11.8,0.3485,-0.83,2.366,3.196
"619","N1-13",2021-06-05,"N1-13_E","Air","9784518.csv",12.0100833333333,9.965,13.75,11.819,9.19152819216265,3.785,"E","9784518","CON",85,5,0,10.95,6.55,15.35,8.8,-1.06008333333333,-3.415,1.6,5.015
"620","N1-13",2021-06-06,"N1-13_E","Air","9784518.csv",9.74116666666667,8.879,10.846,9.6195,7.68999460969661,1.967,"E","9784518","CON",85,6,0,9.75,5.95,13.55,7.6,0.00883333333333347,-2.929,2.704,5.633
"621","N1-13",2021-06-24,"N1-13_S","Air","9768700.csv",15.5470833333333,13.076,18.806,15.187,14.928449877644,5.73,"S","9768700","CON",85,24,1,17.7,10.85,24.55,13.7,2.15291666666667,-2.226,5.744,7.97
"622","N1-13",2021-06-25,"N1-13_S","Air","9768700.csv",19.1819166666667,13.558,26.097,18.4735,26.9803939529058,12.539,"S","9768700","CON",85,25,1,23.15,13.65,32.65,19,3.96808333333333,0.0920000000000005,6.553,6.461
"623","N1-13",2021-06-26,"N1-13_S","Air","9768700.csv",21.7578333333333,15.951,28.159,21.9995,21.9021207354626,12.208,"S","9768700","CON",85,26,1,26.4,16.95,35.85,18.9,4.64216666666666,0.998999999999999,7.691,6.692
"624","N1-13",2021-06-10,"N1-13_E","Air","9784518.csv",11.9228333333333,8.978,15.664,11.7705,21.683392628703,6.686,"E","9784518","CON",85,10,0,12.1,6.85,17.35,10.5,0.177166666666666,-2.128,1.686,3.814
"625","N1-13",2021-06-11,"N1-13_E","Air","9784518.csv",11.4128333333333,10.455,12.98,11.1875,7.08997281343598,2.525,"E","9784518","CON",85,11,0,12,8.15,15.85,7.7,0.587166666666667,-2.305,2.87,5.175
"626","N1-13",2021-06-12,"N1-13_E","Air","9784518.csv",14.18675,10.259,19.282,14.469,23.5490905441042,9.023,"E","9784518","CON",85,12,0,14.85,8.15,21.55,13.4,0.66325,-2.109,2.268,4.377
"627","N1-13",2021-06-21,"N1-13_S","Air","9768700.csv",17.9246666666667,13.365,23.292,16.998,21.2680633826675,9.927,"S","9768700","CON",85,21,0,21.95,14.55,29.35,14.8,4.02533333333333,1.185,6.058,4.873
"628","N1-13",2021-06-22,"N1-13_S","Air","9768700.csv",15.3608333333333,13.846,16.999,15.0915,6.66944995690452,3.153,"S","9768700","CON",85,22,0,17.6,11.85,23.35,11.5,2.23916666666667,-1.996,6.351,8.347
"629","N1-13",2021-06-19,"N1-13_S","Air","9768700.csv",14.402,12.787,16.903,14.23,9.95771851695959,4.116,"S","9768700","CON",85,19,0,14.6,8.35,20.85,12.5,0.198,-4.437,3.947,8.384
"630","N1-13",2021-06-28,"N1-13_S","Air","9768700.csv",22.3995,16.237,25.125,23.725,13.4900505329672,8.888,"S","9768700","CON",85,28,1,25.95,16.05,35.85,19.8,3.5505,-0.186999999999998,10.725,10.912
"631","N1-13",2021-06-29,"N1-13_S","Air","9768700.csv",17.95775,15.378,22.333,17.427,12.4925129783406,6.955,"S","9768700","CON",85,29,0,19.05,14.95,23.15,8.2,1.09225,-0.428000000000001,0.817,1.245
"632","N1-13",2021-06-23,"N1-13_S","Air","9768700.csv",14.3844166666667,12.497,18.045,13.654,12.4450204302363,5.548,"S","9768700","CON",85,23,0,16.55,11.15,21.95,10.8,2.16558333333333,-1.347,3.905,5.252
"633","N1-13",2021-06-27,"N1-13_S","Air","9768700.csv",26.6905833333333,17.379,38.602,26.684,29.8329036317479,21.223,"S","9768700","CON",85,27,1,31.85,20.35,43.35,23,5.15941666666667,2.971,4.748,1.777
"634","N1-16",2021-06-01,"N1-16_N","Air","2401793.csv",19.7408333333333,15.091,25.222,19.3295,18.0872773153852,10.131,"N","2401793","CON",71,1,0,20.25,10.55,29.95,19.4,0.509166666666665,-4.541,4.728,9.269
"635","N1-16",2021-06-02,"N1-16_N","Air","2401793.csv",16.12,12.69,19.948,15.6165,15.1431855688508,7.258,"N","2401793","CON",71,2,0,17.3,11.15,23.45,12.3,1.18,-1.54,3.502,5.042
"636","N1-16",2021-06-03,"N1-16_N","Air","2401793.csv",13.23375,10.944,14.421,13.75,8.60960324146824,3.477,"N","2401793","CON",71,3,0,12.25,5.35,19.15,13.8,-0.983750000000001,-5.594,4.729,10.323
"637","N1-16",2021-06-04,"N1-16_N","Air","2401793.csv",12.72125,8.779,16.046,13.1725,20.5982491973112,7.267,"N","2401793","CON",71,4,0,13.75,7.85,19.65,11.8,1.02875,-0.929,3.604,4.533
"638","N1-16",2021-06-05,"N1-16_N","Air","2401793.csv",11.1846666666667,9.571,12.787,11.0415,8.40126868925746,3.216,"N","2401793","CON",71,5,0,10.95,6.55,15.35,8.8,-0.234666666666667,-3.021,2.563,5.584
"639","N1-16",2021-06-06,"N1-16_N","Air","2401793.csv",9.37216666666667,8.481,10.455,9.2255,6.31551115722378,1.974,"N","2401793","CON",71,6,0,9.75,5.95,13.55,7.6,0.377833333333333,-2.531,3.095,5.626
"640","N1-16",2021-06-07,"N1-16_N","Air","2401793.csv",9.51816666666667,7.179,12.207,9.373,18.1238677631977,5.028,"N","2401793","CON",71,7,0,10.45,5.65,15.25,9.6,0.931833333333334,-1.529,3.043,4.572
"641","N1-16",2021-06-08,"N1-16_N","Air","2401793.csv",10.8879166666667,8.182,13.942,10.4535,19.7337511655402,5.76,"N","2401793","CON",71,8,0,10.5,3.65,17.35,13.7,-0.387916666666667,-4.532,3.408,7.94
"642","N1-16",2021-06-10,"N1-16_W","Air","2409586.csv",11.64625,9.472,14.613,11.3815,17.3354487072682,5.141,"W","2409586","CON",71,10,0,12.1,6.85,17.35,10.5,0.453749999999999,-2.622,2.737,5.359
"643","N1-16",2021-06-11,"N1-16_W","Air","2409586.csv",11.00725,10.161,12.013,10.895,6.06848277599608,1.852,"W","2409586","CON",71,11,0,12,8.15,15.85,7.7,0.992749999999999,-2.011,3.837,5.848
"644","N1-16",2021-06-12,"N1-16_W","Air","2409586.csv",13.5975,9.866,17.665,13.7495,20.9981753817051,7.799,"W","2409586","CON",71,12,0,14.85,8.15,21.55,13.4,1.2525,-1.716,3.885,5.601
"645","N1-16",2021-06-13,"N1-16_W","Air","2409586.csv",14.0055,13.365,14.709,13.894,3.65270528883706,1.344,"W","2409586","CON",71,13,0,12.35,8.15,16.55,8.4,-1.6555,-5.215,1.841,7.056
"646","N1-16",2021-06-14,"N1-16_W","Air","2409586.csv",13.9228333333333,12.401,16.141,13.5095,9.3113536247465,3.74,"W","2409586","CON",71,14,0,14.55,9.55,19.55,10,0.627166666666668,-2.851,3.409,6.26
"647","N1-16",2021-06-15,"N1-16_W","Air","2409586.csv",13.218,11.625,15.282,13.0765,8.66463449910286,3.657,"W","2409586","CON",71,15,0,13.45,8.45,18.45,10,0.231999999999999,-3.175,3.168,6.343
"648","N1-16",2021-06-16,"N1-16_W","Air","2409586.csv",14.6441666666667,11.334,18.711,14.4695,16.6292826339153,7.377,"W","2409586","CON",71,16,0,14.35,6.15,22.55,16.4,-0.294166666666667,-5.184,3.839,9.023
"649","N1-16",2021-06-17,"N1-16_W","Air","2409586.csv",14.7500833333333,12.304,18.236,14.2775,14.5922923532468,5.932,"W","2409586","CON",71,17,0,14.8,6.95,22.65,15.7,0.0499166666666682,-5.354,4.414,9.768
"650","N1-16",2021-06-18,"N1-16_W","Air","2409586.csv",13.8763333333333,12.497,15.282,13.798,6.38391700302802,2.785,"W","2409586","CON",71,18,0,12.75,5.45,20.05,14.6,-1.12633333333333,-7.047,4.768,11.815
"651","N1-16",2021-06-19,"N1-16_W","Air","2409586.csv",13.8885833333333,12.11,16.713,13.75,12.4281432894369,4.603,"W","2409586","CON",71,19,0,14.6,8.35,20.85,12.5,0.711416666666667,-3.76,4.137,7.897
"652","N1-16",2021-06-09,"N1-16_N","Air","2401793.csv",10.9178333333333,8.082,14.325,10.796,21.2505728664452,6.243,"N","2401793","CON",71,9,0,10.25,3.15,17.35,14.2,-0.667833333333332,-4.932,3.025,7.957
"653","N1-16",2021-06-10,"N1-16_N","Air","2401793.csv",11.50175,9.472,14.325,11.333,16.0659415932179,4.853,"N","2401793","CON",71,10,0,12.1,6.85,17.35,10.5,0.59825,-2.622,3.025,5.647
"654","N1-16",2021-06-11,"N1-16_N","Air","2401793.csv",10.99925,10.259,12.013,10.895,5.74186472610284,1.754,"N","2401793","CON",71,11,0,12,8.15,15.85,7.7,1.00075,-2.109,3.837,5.946
"655","N1-16",2021-06-12,"N1-16_N","Air","2401793.csv",13.5329166666667,9.965,17.76,13.7975,20.8759330285474,7.795,"N","2401793","CON",71,12,0,14.85,8.15,21.55,13.4,1.31708333333333,-1.815,3.79,5.605
"656","N1-16",2021-06-13,"N1-16_N","Air","2401793.csv",13.9575,13.365,14.613,13.75,3.48567158951784,1.248,"N","2401793","CON",71,13,0,12.35,8.15,16.55,8.4,-1.6075,-5.215,1.937,7.152
"657","N1-16",2021-06-14,"N1-16_N","Air","2401793.csv",13.8749166666667,12.401,15.951,13.461,8.78093321975246,3.55,"N","2401793","CON",71,14,0,14.55,9.55,19.55,10,0.675083333333333,-2.851,3.599,6.45
"658","N1-16",2021-06-15,"N1-16_N","Air","2401793.csv",13.2021666666667,11.625,15.091,13.1725,8.02107108267359,3.466,"N","2401793","CON",71,15,0,13.45,8.45,18.45,10,0.247833333333332,-3.175,3.359,6.534
"659","N1-16",2021-06-16,"N1-16_N","Air","2401793.csv",14.5085,11.236,18.521,14.3255,15.8722674378949,7.285,"N","2401793","CON",71,16,0,14.35,6.15,22.55,16.4,-0.1585,-5.086,4.029,9.115
"660","N1-16",2021-06-17,"N1-16_N","Air","2401793.csv",14.6141666666667,12.207,18.14,13.99,14.2491987797841,5.933,"N","2401793","CON",71,17,0,14.8,6.95,22.65,15.7,0.185833333333335,-5.257,4.51,9.767
"661","N1-16",2021-06-18,"N1-16_N","Air","2401793.csv",13.7886666666667,12.497,14.996,13.702,5.74165375544687,2.499,"N","2401793","CON",71,18,0,12.75,5.45,20.05,14.6,-1.03866666666667,-7.047,5.054,12.101
"662","N1-16",2021-06-19,"N1-16_N","Air","2401793.csv",13.8169166666667,12.11,16.618,13.654,11.5900230658182,4.508,"N","2401793","CON",71,19,0,14.6,8.35,20.85,12.5,0.783083333333334,-3.76,4.232,7.992
"663","N1-16",2021-06-20,"N1-16_N","Air","2401793.csv",16.3321666666667,12.594,19.662,16.4745,17.3714263044248,7.068,"N","2401793","CON",71,20,0,20.1,11.35,28.85,17.5,3.76783333333334,-1.244,9.188,10.432
"664","N1-16",2021-06-21,"N1-16_N","Air","2401793.csv",17.8215833333333,13.75,22.525,16.665,18.7549702876988,8.775,"N","2401793","CON",71,21,0,21.95,14.55,29.35,14.8,4.12841666666667,0.800000000000001,6.825,6.025
"665","N1-16",2021-06-22,"N1-16_N","Air","2401793.csv",14.71525,13.269,16.618,14.565,6.48125024638107,3.349,"N","2401793","CON",71,22,0,17.6,11.85,23.35,11.5,2.88475,-1.419,6.732,8.151
"666","N1-16",2021-06-23,"N1-16_N","Air","2401793.csv",13.62525,12.11,16.237,12.9315,11.0381250931467,4.127,"N","2401793","CON",71,23,0,16.55,11.15,21.95,10.8,2.92475,-0.959999999999999,5.713,6.673
"667","N1-16",2021-06-24,"N1-16_N","Air","2401793.csv",14.9416666666667,12.69,17.855,14.756,13.7265412278251,5.165,"N","2401793","CON",71,24,1,17.7,10.85,24.55,13.7,2.75833333333333,-1.84,6.695,8.535
"668","N1-16",2021-06-25,"N1-16_N","Air","2401793.csv",18.7463333333333,12.98,25.416,19.187,26.5016468995529,12.436,"N","2401793","CON",71,25,1,23.15,13.65,32.65,19,4.40366666666667,0.67,7.234,6.564
"669","N1-16",2021-06-26,"N1-16_N","Air","2401793.csv",22.236,17.094,27.567,23.388,17.3803621248496,10.473,"N","2401793","CON",71,26,1,26.4,16.95,35.85,18.9,4.164,-0.144000000000002,8.283,8.427
"670","N1-16",2021-06-27,"N1-16_N","Air","2401793.csv",27.8206666666667,18.521,36.837,30.0045,25.8166776805124,18.316,"N","2401793","CON",71,27,1,31.85,20.35,43.35,23,4.02933333333333,1.829,6.513,4.684
"671","N1-16",2021-06-28,"N1-16_N","Air","2401793.csv",25.0136666666667,16.427,30.154,26.341,19.2921413689464,13.727,"N","2401793","CON",71,28,1,25.95,16.05,35.85,19.8,0.936333333333334,-0.376999999999999,5.696,6.073
"672","N1-16",2021-06-29,"N1-16_N","Air","2401793.csv",17.3386666666667,15.569,19.758,16.8555,9.27880102166777,4.189,"N","2401793","CON",71,29,0,19.05,14.95,23.15,8.2,1.71133333333334,-0.619000000000002,3.392,4.011
"673","N1-16",2021-06-30,"N1-16_N","Air","2401793.csv",16.8631666666667,15.378,18.616,16.475,6.38066711728548,3.238,"N","2401793","CON",71,30,0,15.9,11.55,20.25,8.7,-0.963166666666664,-3.828,1.634,5.462
"674","N1-16",2021-06-02,"N1-16_W","Air","2409586.csv",16.3353333333333,12.98,19.948,15.807,14.6767742628662,6.968,"W","2409586","CON",71,2,0,17.3,11.15,23.45,12.3,0.964666666666666,-1.83,3.502,5.332
"675","N1-16",2021-06-03,"N1-16_W","Air","2409586.csv",13.2818333333333,10.944,14.517,13.798,8.85896417220392,3.573,"W","2409586","CON",71,3,0,12.25,5.35,19.15,13.8,-1.03183333333333,-5.594,4.633,10.227
"676","N1-16",2021-06-04,"N1-16_W","Air","2409586.csv",12.8985,8.879,16.141,13.2205,20.79143447243,7.262,"W","2409586","CON",71,4,0,13.75,7.85,19.65,11.8,0.8515,-1.029,3.509,4.538
"677","N1-16",2021-06-05,"N1-16_W","Air","2409586.csv",11.13575,9.472,12.883,10.9435,8.65142526922338,3.411,"W","2409586","CON",71,5,0,10.95,6.55,15.35,8.8,-0.185750000000001,-2.922,2.467,5.389
"678","N1-16",2021-06-06,"N1-16_W","Air","2409586.csv",9.32283333333333,8.481,10.455,9.176,6.43980333667713,1.974,"W","2409586","CON",71,6,0,9.75,5.95,13.55,7.6,0.427166666666666,-2.531,3.095,5.626
"679","N1-16",2021-06-07,"N1-16_W","Air","2409586.csv",9.6425,7.179,12.11,9.4715,17.4047673743751,4.931,"W","2409586","CON",71,7,0,10.45,5.65,15.25,9.6,0.807499999999999,-1.529,3.14,4.669
"680","N1-16",2021-06-08,"N1-16_W","Air","2409586.csv",10.9533333333333,8.182,13.846,10.7475,19.8969041632534,5.664,"W","2409586","CON",71,8,0,10.5,3.65,17.35,13.7,-0.453333333333333,-4.532,3.504,8.036
"681","N1-16",2021-06-09,"N1-16_W","Air","2409586.csv",11.11425,8.082,14.421,11.1865,20.6737299504756,6.339,"W","2409586","CON",71,9,0,10.25,3.15,17.35,14.2,-0.86425,-4.932,2.929,7.861
"682","N1-16",2021-06-23,"N1-16_W","Air","2409586.csv",13.713,12.11,16.427,12.9795,11.5505484473789,4.317,"W","2409586","CON",71,23,0,16.55,11.15,21.95,10.8,2.837,-0.959999999999999,5.523,6.483
"683","N1-16",2021-06-24,"N1-16_W","Air","2409586.csv",15.0290833333333,12.787,18.045,14.8515,14.3712113938294,5.258,"W","2409586","CON",71,24,1,17.7,10.85,24.55,13.7,2.67091666666667,-1.937,6.505,8.442
"684","N1-16",2021-06-25,"N1-16_W","Air","2409586.csv",18.9786666666667,12.98,25.805,19.4255,27.3105198844382,12.825,"W","2409586","CON",71,25,1,23.15,13.65,32.65,19,4.17133333333333,0.67,6.845,6.175
"685","N1-16",2021-06-26,"N1-16_W","Air","2409586.csv",22.711,17.475,28.555,23.677,17.7319819627989,11.08,"W","2409586","CON",71,26,1,26.4,16.95,35.85,18.9,3.689,-0.525000000000002,7.295,7.82
"686","N1-16",2021-06-27,"N1-16_W","Air","2409586.csv",28.4063333333333,18.711,37.824,30.5095,26.3293227486142,19.113,"W","2409586","CON",71,27,1,31.85,20.35,43.35,23,3.44366666666667,1.639,5.526,3.887
"687","N1-16",2021-06-28,"N1-16_W","Air","2409586.csv",25.4355,16.141,30.76,27.37,20.8695216529119,14.619,"W","2409586","CON",71,28,1,25.95,16.05,35.85,19.8,0.514500000000002,-0.0909999999999975,5.09,5.181
"688","N1-16",2021-06-29,"N1-16_W","Air","2409586.csv",17.3225833333333,15.378,20.234,16.808,10.4180986949447,4.856,"W","2409586","CON",71,29,0,19.05,14.95,23.15,8.2,1.72741666666667,-0.428000000000001,2.916,3.344
"689","N1-16",2021-06-30,"N1-16_W","Air","2409586.csv",16.9105,15.282,18.806,16.475,6.98867098130311,3.524,"W","2409586","CON",71,30,0,15.9,11.55,20.25,8.7,-1.0105,-3.732,1.444,5.176
"690","N1-16",2021-06-22,"N1-16_W","Air","2409586.csv",14.8188333333333,13.269,16.808,14.7085,6.94441871633147,3.539,"W","2409586","CON",71,22,0,17.6,11.85,23.35,11.5,2.78116666666667,-1.419,6.542,7.961
"691","N1-16",2021-06-20,"N1-16_W","Air","2409586.csv",16.5151666666667,12.594,19.948,16.6655,18.0919346549544,7.354,"W","2409586","CON",71,20,0,20.1,11.35,28.85,17.5,3.58483333333334,-1.244,8.902,10.146
"692","N1-16",2021-06-21,"N1-16_W","Air","2409586.csv",18.164,13.942,23.196,16.9505,19.1855703528782,9.254,"W","2409586","CON",71,21,0,21.95,14.55,29.35,14.8,3.786,0.608000000000001,6.154,5.546
"693","N1-16",2021-06-01,"N1-16_W","Air","2409586.csv",20.16325,15.569,25.708,20.2345,17.9523049473929,10.139,"W","2409586","CON",71,1,0,20.25,10.55,29.95,19.4,0.0867499999999986,-5.019,4.242,9.261
"694","N1-17",2021-06-06,"N1-17_S","Air","9784525.csv",9.07491666666667,8.382,10.553,8.779,7.88952487273817,2.171,"S","9784525","CON",15,6,0,9.75,5.95,13.55,7.6,0.675083333333333,-2.432,2.997,5.429
"695","N1-17",2021-06-22,"N1-17_S","Air","9784525.csv",14.8186666666667,13.269,16.808,14.6125,6.81703997703641,3.539,"S","9784525","CON",15,22,0,17.6,11.85,23.35,11.5,2.78133333333333,-1.419,6.542,7.961
"696","N1-17",2021-06-19,"N1-17_S","Air","9784525.csv",13.99,11.722,17.665,13.846,15.2708709022912,5.943,"S","9784525","CON",15,19,0,14.6,8.35,20.85,12.5,0.609999999999999,-3.372,3.185,6.557
"697","N1-17",2021-06-15,"N1-17_S","Air","9784525.csv",13.5548333333333,12.207,16.046,13.172,8.71794786564027,3.839,"S","9784525","CON",15,15,0,13.45,8.45,18.45,10,-0.104833333333334,-3.757,2.404,6.161
"698","N1-17",2021-06-13,"N1-17_S","Air","9784525.csv",14.0055,13.365,14.996,13.846,3.94300463944291,1.631,"S","9784525","CON",15,13,0,12.35,8.15,16.55,8.4,-1.6555,-5.215,1.554,6.769
"699","N1-17",2021-06-14,"N1-17_S","Air","9784525.csv",14.08175,12.594,16.903,13.6535,10.9361433172028,4.309,"S","9784525","CON",15,14,0,14.55,9.55,19.55,10,0.468250000000001,-3.044,2.647,5.691
"700","N1-17",2021-06-05,"N1-17_S","Air","9784525.csv",11.0383333333333,9.077,12.883,11.041,8.70804574388051,3.806,"S","9784525","CON",15,5,0,10.95,6.55,15.35,8.8,-0.0883333333333347,-2.527,2.467,4.994
"701","N1-17",2021-06-15,"N1-17_E","Air","9768701.csv",13.5629166666667,12.304,16.141,13.2205,8.74477342220793,3.837,"E","9768701","CON",15,15,0,13.45,8.45,18.45,10,-0.112916666666667,-3.854,2.309,6.163
"702","N1-17",2021-06-07,"N1-17_S","Air","9784525.csv",9.07766666666667,7.179,10.651,9.224,15.0331834698916,3.472,"S","9784525","CON",15,7,0,10.45,5.65,15.25,9.6,1.37233333333333,-1.529,4.599,6.128
"703","N1-17",2021-06-08,"N1-17_S","Air","9784525.csv",10.6441666666667,7.882,13.846,10.2085,19.9121197875389,5.964,"S","9784525","CON",15,8,0,10.5,3.65,17.35,13.7,-0.144166666666667,-4.232,3.504,7.736
